Konto;Kontobezeichnung;Datum;Betrag
8410,0;Erlöse aus Dienstleistungen;2025-02-28;465,49
8400,0;Erlöse aus Verkäufen;2025-02-28;634,8
8400,0;Erlöse aus Verkäufen;2025-02-28;233,07
8410,0;Erlöse aus Dienstleistungen;2025-02-28;775,53
8400,0;Erlöse aus Verkäufen;2025-02-28;169,18
8410,0;Erlöse aus Dienstleistungen;2025-02-28;163,37
8410,0;Erlöse aus Dienstleistungen;2025-02-28;863,19
8410,0;Erlöse aus Dienstleistungen;2025-02-28;119,74
8410,0;Erlöse aus Dienstleistungen;2025-02-28;772,24
8400,0;Erlöse aus Verkäufen;2025-02-28;956,15
8410,0;Erlöse aus Dienstleistungen;2025-02-28;918,78
8410,0;Erlöse aus Dienstleistungen;2025-02-28;201,44
8400,0;Erlöse aus Verkäufen;2025-02-28;452,02
8400,0;Erlöse aus Verkäufen;2025-02-28;663,51
8400,0;Erlöse aus Verkäufen;2025-02-28;945,57
8400,0;Erlöse aus Verkäufen;2025-02-28;762,97
8400,0;Erlöse aus Verkäufen;2025-02-28;517,51
8400,0;Erlöse aus Verkäufen;2025-02-28;352,1
8410,0;Erlöse aus Dienstleistungen;2025-02-28;388,53
8410,0;Erlöse aus Dienstleistungen;2025-02-28;624,03
8410,0;Erlöse aus Dienstleistungen;2025-02-28;340,41
8400,0;Erlöse aus Verkäufen;2025-02-28;161,04
8400,0;Erlöse aus Verkäufen;2025-02-28;953,25
8400,0;Erlöse aus Verkäufen;2025-02-28;501,26
8400,0;Erlöse aus Verkäufen;2025-02-28;669,07
8410,0;Erlöse aus Dienstleistungen;2025-02-28;132,07
8410,0;Erlöse aus Dienstleistungen;2025-02-28;802,29
8410,0;Erlöse aus Dienstleistungen;2025-02-28;212,39
8400,0;Erlöse aus Verkäufen;2025-02-28;580,01
8410,0;Erlöse aus Dienstleistungen;2025-02-28;596,99
8400,0;Erlöse aus Verkäufen;2025-02-28;356,85
8400,0;Erlöse aus Verkäufen;2025-02-28;174,68
8410,0;Erlöse aus Dienstleistungen;2025-02-28;937,52
8410,0;Erlöse aus Dienstleistungen;2025-02-28;998,55
8410,0;Erlöse aus Dienstleistungen;2025-02-28;502,35
8410,0;Erlöse aus Dienstleistungen;2025-02-28;277,23
8400,0;Erlöse aus Verkäufen;2025-02-28;123,1
8400,0;Erlöse aus Verkäufen;2025-02-28;538,99
8400,0;Erlöse aus Verkäufen;2025-02-28;174,54
8400,0;Erlöse aus Verkäufen;2025-02-28;414,85
8400,0;Erlöse aus Verkäufen;2025-02-28;444,53
8410,0;Erlöse aus Dienstleistungen;2025-02-28;815,42
8410,0;Erlöse aus Dienstleistungen;2025-02-28;845,32
8400,0;Erlöse aus Verkäufen;2025-02-28;650,48
8400,0;Erlöse aus Verkäufen;2025-02-28;806,26
8400,0;Erlöse aus Verkäufen;2025-02-28;783,31
8410,0;Erlöse aus Dienstleistungen;2025-02-28;800,73
8410,0;Erlöse aus Dienstleistungen;2025-02-28;831,9
8410,0;Erlöse aus Dienstleistungen;2025-02-28;148,81
8410,0;Erlöse aus Dienstleistungen;2025-02-28;780,28
8410,0;Erlöse aus Dienstleistungen;2025-02-28;865,34
8410,0;Erlöse aus Dienstleistungen;2025-02-28;669,3
8400,0;Erlöse aus Verkäufen;2025-02-28;652,19
8410,0;Erlöse aus Dienstleistungen;2025-02-28;877,54
8400,0;Erlöse aus Verkäufen;2025-02-28;485,94
8400,0;Erlöse aus Verkäufen;2025-02-28;923,99
8400,0;Erlöse aus Verkäufen;2025-02-28;704,17
8410,0;Erlöse aus Dienstleistungen;2025-02-28;541,41
8410,0;Erlöse aus Dienstleistungen;2025-02-28;931,94
8410,0;Erlöse aus Dienstleistungen;2025-02-28;215,7
8410,0;Erlöse aus Dienstleistungen;2025-02-28;965,65
8400,0;Erlöse aus Verkäufen;2025-02-28;650,19
8410,0;Erlöse aus Dienstleistungen;2025-02-28;139,78
8400,0;Erlöse aus Verkäufen;2025-02-28;918,11
8400,0;Erlöse aus Verkäufen;2025-02-28;442,64
8400,0;Erlöse aus Verkäufen;2025-02-28;227,01
8410,0;Erlöse aus Dienstleistungen;2025-02-28;125,39
8400,0;Erlöse aus Verkäufen;2025-02-28;529,06
8400,0;Erlöse aus Verkäufen;2025-02-28;199,33
8400,0;Erlöse aus Verkäufen;2025-02-28;365,06
8400,0;Erlöse aus Verkäufen;2025-02-28;112,56
8400,0;Erlöse aus Verkäufen;2025-02-28;326,22
8410,0;Erlöse aus Dienstleistungen;2025-02-28;619,81
8400,0;Erlöse aus Verkäufen;2025-02-28;421,28
8400,0;Erlöse aus Verkäufen;2025-02-28;549,5
8410,0;Erlöse aus Dienstleistungen;2025-02-28;788,47
8400,0;Erlöse aus Verkäufen;2025-02-28;356,39
8410,0;Erlöse aus Dienstleistungen;2025-02-28;703,45
8400,0;Erlöse aus Verkäufen;2025-02-28;620,39
8410,0;Erlöse aus Dienstleistungen;2025-02-28;517,6
8410,0;Erlöse aus Dienstleistungen;2025-02-28;858,99
8410,0;Erlöse aus Dienstleistungen;2025-02-28;397,87
8400,0;Erlöse aus Verkäufen;2025-02-28;652,48
8410,0;Erlöse aus Dienstleistungen;2025-02-28;265,87
8400,0;Erlöse aus Verkäufen;2025-02-28;463,53
8400,0;Erlöse aus Verkäufen;2025-02-28;313,49
8410,0;Erlöse aus Dienstleistungen;2025-02-28;493,58
8410,0;Erlöse aus Dienstleistungen;2025-02-28;635,48
8400,0;Erlöse aus Verkäufen;2025-02-28;748,35
8410,0;Erlöse aus Dienstleistungen;2025-02-28;714,81
8410,0;Erlöse aus Dienstleistungen;2025-02-28;739,84
8410,0;Erlöse aus Dienstleistungen;2025-02-28;881,61
8410,0;Erlöse aus Dienstleistungen;2025-02-28;279,32
8410,0;Erlöse aus Dienstleistungen;2025-02-28;518,26
8410,0;Erlöse aus Dienstleistungen;2025-02-28;130,65
8400,0;Erlöse aus Verkäufen;2025-02-28;260,79
8410,0;Erlöse aus Dienstleistungen;2025-02-28;234,82
8400,0;Erlöse aus Verkäufen;2025-02-28;731,26
8400,0;Erlöse aus Verkäufen;2025-02-28;658,95
8410,0;Erlöse aus Dienstleistungen;2025-02-28;640,39
8400,0;Erlöse aus Verkäufen;2025-02-28;612,5
8400,0;Erlöse aus Verkäufen;2025-02-28;175,18
8410,0;Erlöse aus Dienstleistungen;2025-02-28;619,29
8410,0;Erlöse aus Dienstleistungen;2025-02-28;842,1
8400,0;Erlöse aus Verkäufen;2025-02-28;183,77
8400,0;Erlöse aus Verkäufen;2025-02-28;938,45
8400,0;Erlöse aus Verkäufen;2025-02-28;715,88
8410,0;Erlöse aus Dienstleistungen;2025-02-28;976,24
8410,0;Erlöse aus Dienstleistungen;2025-02-28;184,61
8410,0;Erlöse aus Dienstleistungen;2025-02-28;953,15
8410,0;Erlöse aus Dienstleistungen;2025-02-28;105,35
8400,0;Erlöse aus Verkäufen;2025-02-28;344,49
8410,0;Erlöse aus Dienstleistungen;2025-02-28;939,37
8410,0;Erlöse aus Dienstleistungen;2025-02-28;845,66
8400,0;Erlöse aus Verkäufen;2025-02-28;403,82
8410,0;Erlöse aus Dienstleistungen;2025-02-28;569,53
8400,0;Erlöse aus Verkäufen;2025-02-28;162,05
8410,0;Erlöse aus Dienstleistungen;2025-02-28;219,75
8410,0;Erlöse aus Dienstleistungen;2025-02-28;221,42
8400,0;Erlöse aus Verkäufen;2025-02-28;431,86
8400,0;Erlöse aus Verkäufen;2025-02-28;289,71
8400,0;Erlöse aus Verkäufen;2025-02-28;242,33
8410,0;Erlöse aus Dienstleistungen;2025-02-28;573,33
8400,0;Erlöse aus Verkäufen;2025-02-28;513,69
8410,0;Erlöse aus Dienstleistungen;2025-02-28;502,97
8410,0;Erlöse aus Dienstleistungen;2025-02-28;750,06
8400,0;Erlöse aus Verkäufen;2025-02-28;318,62
8410,0;Erlöse aus Dienstleistungen;2025-02-28;657,82
8400,0;Erlöse aus Verkäufen;2025-02-28;910,8
8400,0;Erlöse aus Verkäufen;2025-02-28;315,12
8400,0;Erlöse aus Verkäufen;2025-02-28;279,87
8410,0;Erlöse aus Dienstleistungen;2025-02-28;916,65
8400,0;Erlöse aus Verkäufen;2025-02-28;322,89
8410,0;Erlöse aus Dienstleistungen;2025-02-28;741,05
8410,0;Erlöse aus Dienstleistungen;2025-02-28;323,59
8410,0;Erlöse aus Dienstleistungen;2025-02-28;297,51
8400,0;Erlöse aus Verkäufen;2025-02-28;440,46
8400,0;Erlöse aus Verkäufen;2025-02-28;266,73
8400,0;Erlöse aus Verkäufen;2025-02-28;332,71
8410,0;Erlöse aus Dienstleistungen;2025-02-28;531,91
8400,0;Erlöse aus Verkäufen;2025-02-28;715,04
8400,0;Erlöse aus Verkäufen;2025-02-28;217,37
8400,0;Erlöse aus Verkäufen;2025-02-28;194,92
8410,0;Erlöse aus Dienstleistungen;2025-02-28;659,52
3400,0;Wareneingang (Aufwand);2025-02-28;-218,01
3400,0;Wareneingang (Aufwand);2025-02-28;-316,04
3100,0;Fremdleistungen;2025-02-28;-286,25
3400,0;Wareneingang (Aufwand);2025-02-28;-310,47
3100,0;Fremdleistungen;2025-02-28;-312,11
3400,0;Wareneingang (Aufwand);2025-02-28;-329,05
3100,0;Fremdleistungen;2025-02-28;-253,5
3400,0;Wareneingang (Aufwand);2025-02-28;-139,18
3100,0;Fremdleistungen;2025-02-28;-69,72
3400,0;Wareneingang (Aufwand);2025-02-28;-247,05
3100,0;Fremdleistungen;2025-02-28;-280,83
3100,0;Fremdleistungen;2025-02-28;-249,66
3100,0;Fremdleistungen;2025-02-28;-224,9
3100,0;Fremdleistungen;2025-02-28;-325,35
3100,0;Fremdleistungen;2025-02-28;-146,16
3100,0;Fremdleistungen;2025-02-28;-278,78
3100,0;Fremdleistungen;2025-02-28;-183,91
3400,0;Wareneingang (Aufwand);2025-02-28;-94,39
3100,0;Fremdleistungen;2025-02-28;-220,9
3100,0;Fremdleistungen;2025-02-28;-131,34
3100,0;Fremdleistungen;2025-02-28;-96,76
3100,0;Fremdleistungen;2025-02-28;-226,14
3400,0;Wareneingang (Aufwand);2025-02-28;-88,82
3400,0;Wareneingang (Aufwand);2025-02-28;-368,21
3400,0;Wareneingang (Aufwand);2025-02-28;-340,88
3100,0;Fremdleistungen;2025-02-28;-229,11
3400,0;Wareneingang (Aufwand);2025-02-28;-392,58
3400,0;Wareneingang (Aufwand);2025-02-28;-314,17
3400,0;Wareneingang (Aufwand);2025-02-28;-194,93
3400,0;Wareneingang (Aufwand);2025-02-28;-269,04
3400,0;Wareneingang (Aufwand);2025-02-28;-150,17
3100,0;Fremdleistungen;2025-02-28;-168,09
3100,0;Fremdleistungen;2025-02-28;-89,52
3100,0;Fremdleistungen;2025-02-28;-148,24
3100,0;Fremdleistungen;2025-02-28;-236,0
3400,0;Wareneingang (Aufwand);2025-02-28;-147,87
3400,0;Wareneingang (Aufwand);2025-02-28;-213,78
3100,0;Fremdleistungen;2025-02-28;-212,12
3100,0;Fremdleistungen;2025-02-28;-136,43
3400,0;Wareneingang (Aufwand);2025-02-28;-158,63
3100,0;Fremdleistungen;2025-02-28;-247,27
3100,0;Fremdleistungen;2025-02-28;-117,5
3400,0;Wareneingang (Aufwand);2025-02-28;-136,58
3400,0;Wareneingang (Aufwand);2025-02-28;-308,74
3400,0;Wareneingang (Aufwand);2025-02-28;-115,08
3100,0;Fremdleistungen;2025-02-28;-159,29
3100,0;Fremdleistungen;2025-02-28;-161,02
3400,0;Wareneingang (Aufwand);2025-02-28;-340,94
3100,0;Fremdleistungen;2025-02-28;-206,42
3100,0;Fremdleistungen;2025-02-28;-291,02
3100,0;Fremdleistungen;2025-02-28;-77,05
3400,0;Wareneingang (Aufwand);2025-02-28;-270,92
3400,0;Wareneingang (Aufwand);2025-02-28;-307,81
3400,0;Wareneingang (Aufwand);2025-02-28;-291,15
3100,0;Fremdleistungen;2025-02-28;-347,2
3400,0;Wareneingang (Aufwand);2025-02-28;-255,0
3100,0;Fremdleistungen;2025-02-28;-338,91
3100,0;Fremdleistungen;2025-02-28;-99,93
3400,0;Wareneingang (Aufwand);2025-02-28;-51,53
3100,0;Fremdleistungen;2025-02-28;-199,11
3400,0;Wareneingang (Aufwand);2025-02-28;-144,15
3100,0;Fremdleistungen;2025-02-28;-86,07
3400,0;Wareneingang (Aufwand);2025-02-28;-273,57
3100,0;Fremdleistungen;2025-02-28;-188,7
3400,0;Wareneingang (Aufwand);2025-02-28;-279,01
3100,0;Fremdleistungen;2025-02-28;-291,69
3400,0;Wareneingang (Aufwand);2025-02-28;-232,94
3100,0;Fremdleistungen;2025-02-28;-117,51
3100,0;Fremdleistungen;2025-02-28;-196,18
3100,0;Fremdleistungen;2025-02-28;-396,92
3400,0;Wareneingang (Aufwand);2025-02-28;-328,8
3100,0;Fremdleistungen;2025-02-28;-255,7
3100,0;Fremdleistungen;2025-02-28;-392,88
3400,0;Wareneingang (Aufwand);2025-02-28;-50,36
3100,0;Fremdleistungen;2025-02-28;-218,4
3100,0;Fremdleistungen;2025-02-28;-251,2
3400,0;Wareneingang (Aufwand);2025-02-28;-214,67
3400,0;Wareneingang (Aufwand);2025-02-28;-110,28
3400,0;Wareneingang (Aufwand);2025-02-28;-382,92
3100,0;Fremdleistungen;2025-02-28;-116,83
3400,0;Wareneingang (Aufwand);2025-02-28;-369,83
3100,0;Fremdleistungen;2025-02-28;-253,6
3400,0;Wareneingang (Aufwand);2025-02-28;-255,48
3100,0;Fremdleistungen;2025-02-28;-210,88
3400,0;Wareneingang (Aufwand);2025-02-28;-340,21
3100,0;Fremdleistungen;2025-02-28;-258,93
3400,0;Wareneingang (Aufwand);2025-02-28;-352,53
3100,0;Fremdleistungen;2025-02-28;-384,44
3400,0;Wareneingang (Aufwand);2025-02-28;-288,37
3100,0;Fremdleistungen;2025-02-28;-156,74
3400,0;Wareneingang (Aufwand);2025-02-28;-119,6
3400,0;Wareneingang (Aufwand);2025-02-28;-184,62
3100,0;Fremdleistungen;2025-02-28;-171,88
3400,0;Wareneingang (Aufwand);2025-02-28;-252,82
3400,0;Wareneingang (Aufwand);2025-02-28;-256,5
3400,0;Wareneingang (Aufwand);2025-02-28;-230,44
3400,0;Wareneingang (Aufwand);2025-02-28;-184,99
3100,0;Fremdleistungen;2025-02-28;-319,83
3400,0;Wareneingang (Aufwand);2025-02-28;-170,14
3100,0;Fremdleistungen;2025-02-28;-140,58
;--- ZWISCHENSUMME: Rohertrag 2/2025 ---;2025-02-28;82764,2
4120,0;Gehälter;2025-02-28;-1124,45
4190,0;Aushilfslöhne;2025-02-28;-116,74
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-329,19
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-127,56
4190,0;Aushilfslöhne;2025-02-28;-384,46
4120,0;Gehälter;2025-02-28;-1560,24
4120,0;Gehälter;2025-02-28;-1974,29
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-138,25
4120,0;Gehälter;2025-02-28;-1888,13
4120,0;Gehälter;2025-02-28;-1224,48
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-324,67
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-135,61
4190,0;Aushilfslöhne;2025-02-28;-127,27
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-307,14
4190,0;Aushilfslöhne;2025-02-28;-147,01
4120,0;Gehälter;2025-02-28;-1368,05
4190,0;Aushilfslöhne;2025-02-28;-328,09
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-109,01
4120,0;Gehälter;2025-02-28;-803,99
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-289,37
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-328,33
4190,0;Aushilfslöhne;2025-02-28;-288,95
4120,0;Gehälter;2025-02-28;-1169,57
4120,0;Gehälter;2025-02-28;-1325,38
4120,0;Gehälter;2025-02-28;-1589,45
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-237,23
4190,0;Aushilfslöhne;2025-02-28;-142,15
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-180,9
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-138,8
4190,0;Aushilfslöhne;2025-02-28;-376,82
4190,0;Aushilfslöhne;2025-02-28;-175,98
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-224,8
4190,0;Aushilfslöhne;2025-02-28;-248,63
4120,0;Gehälter;2025-02-28;-1672,57
4120,0;Gehälter;2025-02-28;-1076,79
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-191,24
4190,0;Aushilfslöhne;2025-02-28;-265,01
4120,0;Gehälter;2025-02-28;-563,71
4120,0;Gehälter;2025-02-28;-1158,74
4190,0;Aushilfslöhne;2025-02-28;-251,36
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-151,47
4120,0;Gehälter;2025-02-28;-546,25
4120,0;Gehälter;2025-02-28;-1711,37
4190,0;Aushilfslöhne;2025-02-28;-193,34
4120,0;Gehälter;2025-02-28;-1618,41
4190,0;Aushilfslöhne;2025-02-28;-187,08
4130,0;Gesetzliche soziale Aufwendungen;2025-02-28;-372,56
4190,0;Aushilfslöhne;2025-02-28;-121,84
4120,0;Gehälter;2025-02-28;-584,57
4190,0;Aushilfslöhne;2025-02-28;-176,43
4260,0;Instandhaltung;2025-02-28;-125,48
4600,0;Werbekosten;2025-02-28;-157,39
4360,0;Versicherungen;2025-02-28;-236,07
4930,0;Büromaterial;2025-02-28;-231,31
4260,0;Instandhaltung;2025-02-28;-465,49
4530,0;Kfz-Kosten;2025-02-28;-198,46
4930,0;Büromaterial;2025-02-28;-401,23
4600,0;Werbekosten;2025-02-28;-16,95
4260,0;Instandhaltung;2025-02-28;-466,71
4920,0;Telefon und Internet;2025-02-28;-97,54
4930,0;Büromaterial;2025-02-28;-281,03
4920,0;Telefon und Internet;2025-02-28;-178,37
4210,0;Miete;2025-02-28;-198,03
4600,0;Werbekosten;2025-02-28;-162,38
4530,0;Kfz-Kosten;2025-02-28;-118,32
4210,0;Miete;2025-02-28;-229,54
4260,0;Instandhaltung;2025-02-28;-467,79
4930,0;Büromaterial;2025-02-28;-148,17
4930,0;Büromaterial;2025-02-28;-87,79
4530,0;Kfz-Kosten;2025-02-28;-381,65
4530,0;Kfz-Kosten;2025-02-28;-60,08
4530,0;Kfz-Kosten;2025-02-28;-161,0
4930,0;Büromaterial;2025-02-28;-281,3
4530,0;Kfz-Kosten;2025-02-28;-362,24
4210,0;Miete;2025-02-28;-338,44
4360,0;Versicherungen;2025-02-28;-108,68
4600,0;Werbekosten;2025-02-28;-15,97
4360,0;Versicherungen;2025-02-28;-31,26
4930,0;Büromaterial;2025-02-28;-299,63
4530,0;Kfz-Kosten;2025-02-28;-12,71
4360,0;Versicherungen;2025-02-28;-140,32
4930,0;Büromaterial;2025-02-28;-153,95
4930,0;Büromaterial;2025-02-28;-213,99
4920,0;Telefon und Internet;2025-02-28;-64,65
4360,0;Versicherungen;2025-02-28;-243,51
4260,0;Instandhaltung;2025-02-28;-392,05
4930,0;Büromaterial;2025-02-28;-455,09
4530,0;Kfz-Kosten;2025-02-28;-55,89
4530,0;Kfz-Kosten;2025-02-28;-67,09
4930,0;Büromaterial;2025-02-28;-20,47
4920,0;Telefon und Internet;2025-02-28;-460,43
4930,0;Büromaterial;2025-02-28;-399,94
4360,0;Versicherungen;2025-02-28;-136,56
4600,0;Werbekosten;2025-02-28;-127,83
4930,0;Büromaterial;2025-02-28;-330,51
4360,0;Versicherungen;2025-02-28;-226,67
4930,0;Büromaterial;2025-02-28;-12,14
4360,0;Versicherungen;2025-02-28;-339,66
4260,0;Instandhaltung;2025-02-28;-120,96
4920,0;Telefon und Internet;2025-02-28;-366,33
4930,0;Büromaterial;2025-02-28;-462,33
4930,0;Büromaterial;2025-02-28;-385,91
4930,0;Büromaterial;2025-02-28;-147,84
4930,0;Büromaterial;2025-02-28;-132,77
4360,0;Versicherungen;2025-02-28;-166,09
4920,0;Telefon und Internet;2025-02-28;-254,3
4920,0;Telefon und Internet;2025-02-28;-39,49
4600,0;Werbekosten;2025-02-28;-35,04
4210,0;Miete;2025-02-28;-455,91
4530,0;Kfz-Kosten;2025-02-28;-338,69
;--- ZWISCHENSUMME: EBITDA 2/2025 ---;2025-02-28;39619,07
4822,0;Abschreibungen auf Sachanlagen;2025-02-28;-1500,0
;--- ZWISCHENSUMME: EBIT 2/2025 ---;2025-02-28;38119,07
2110,0;Zinserträge;2025-02-28;100,0
2120,0;Zinsaufwendungen;2025-02-28;-400,0
;--- ZWISCHENSUMME: EBT 2/2025 ---;2025-02-28;37819,07
2200,0;Steuern;2025-02-28;-11345,72
;--- ERGEBNIS: Monatsüberschuss 2/2025 ---;2025-02-28;26473,35
8400,0;Erlöse aus Verkäufen;2025-03-31;764,17
8410,0;Erlöse aus Dienstleistungen;2025-03-31;224,24
8400,0;Erlöse aus Verkäufen;2025-03-31;913,69
8400,0;Erlöse aus Verkäufen;2025-03-31;148,53
8410,0;Erlöse aus Dienstleistungen;2025-03-31;518,43
8410,0;Erlöse aus Dienstleistungen;2025-03-31;351,28
8400,0;Erlöse aus Verkäufen;2025-03-31;882,75
8410,0;Erlöse aus Dienstleistungen;2025-03-31;340,49
8400,0;Erlöse aus Verkäufen;2025-03-31;648,67
8410,0;Erlöse aus Dienstleistungen;2025-03-31;209,14
8400,0;Erlöse aus Verkäufen;2025-03-31;328,53
8400,0;Erlöse aus Verkäufen;2025-03-31;699,92
8410,0;Erlöse aus Dienstleistungen;2025-03-31;331,59
8410,0;Erlöse aus Dienstleistungen;2025-03-31;103,09
8400,0;Erlöse aus Verkäufen;2025-03-31;341,65
8410,0;Erlöse aus Dienstleistungen;2025-03-31;823,69
8400,0;Erlöse aus Verkäufen;2025-03-31;281,37
8400,0;Erlöse aus Verkäufen;2025-03-31;582,47
8410,0;Erlöse aus Dienstleistungen;2025-03-31;582,04
8410,0;Erlöse aus Dienstleistungen;2025-03-31;470,7
8400,0;Erlöse aus Verkäufen;2025-03-31;928,76
8410,0;Erlöse aus Dienstleistungen;2025-03-31;754,42
8410,0;Erlöse aus Dienstleistungen;2025-03-31;535,53
8400,0;Erlöse aus Verkäufen;2025-03-31;431,07
8410,0;Erlöse aus Dienstleistungen;2025-03-31;916,56
8410,0;Erlöse aus Dienstleistungen;2025-03-31;197,03
8410,0;Erlöse aus Dienstleistungen;2025-03-31;776,43
8400,0;Erlöse aus Verkäufen;2025-03-31;601,24
8410,0;Erlöse aus Dienstleistungen;2025-03-31;234,83
8410,0;Erlöse aus Dienstleistungen;2025-03-31;512,09
8410,0;Erlöse aus Dienstleistungen;2025-03-31;270,52
8410,0;Erlöse aus Dienstleistungen;2025-03-31;444,84
8410,0;Erlöse aus Dienstleistungen;2025-03-31;443,96
8410,0;Erlöse aus Dienstleistungen;2025-03-31;783,65
8410,0;Erlöse aus Dienstleistungen;2025-03-31;928,18
8400,0;Erlöse aus Verkäufen;2025-03-31;999,61
8400,0;Erlöse aus Verkäufen;2025-03-31;690,97
8410,0;Erlöse aus Dienstleistungen;2025-03-31;675,17
8410,0;Erlöse aus Dienstleistungen;2025-03-31;375,44
8410,0;Erlöse aus Dienstleistungen;2025-03-31;553,56
8410,0;Erlöse aus Dienstleistungen;2025-03-31;309,81
8410,0;Erlöse aus Dienstleistungen;2025-03-31;969,09
8400,0;Erlöse aus Verkäufen;2025-03-31;587,23
8410,0;Erlöse aus Dienstleistungen;2025-03-31;918,29
8410,0;Erlöse aus Dienstleistungen;2025-03-31;654,04
8400,0;Erlöse aus Verkäufen;2025-03-31;844,92
8400,0;Erlöse aus Verkäufen;2025-03-31;585,41
8400,0;Erlöse aus Verkäufen;2025-03-31;557,48
8410,0;Erlöse aus Dienstleistungen;2025-03-31;461,3
8400,0;Erlöse aus Verkäufen;2025-03-31;513,01
8410,0;Erlöse aus Dienstleistungen;2025-03-31;929,63
8410,0;Erlöse aus Dienstleistungen;2025-03-31;683,4
8410,0;Erlöse aus Dienstleistungen;2025-03-31;376,23
8400,0;Erlöse aus Verkäufen;2025-03-31;176,48
8400,0;Erlöse aus Verkäufen;2025-03-31;189,91
8410,0;Erlöse aus Dienstleistungen;2025-03-31;145,85
8400,0;Erlöse aus Verkäufen;2025-03-31;630,42
8410,0;Erlöse aus Dienstleistungen;2025-03-31;818,83
8400,0;Erlöse aus Verkäufen;2025-03-31;131,34
8410,0;Erlöse aus Dienstleistungen;2025-03-31;196,16
8400,0;Erlöse aus Verkäufen;2025-03-31;908,9
8400,0;Erlöse aus Verkäufen;2025-03-31;414,63
8410,0;Erlöse aus Dienstleistungen;2025-03-31;543,73
8400,0;Erlöse aus Verkäufen;2025-03-31;602,71
8410,0;Erlöse aus Dienstleistungen;2025-03-31;903,0
8410,0;Erlöse aus Dienstleistungen;2025-03-31;428,31
8400,0;Erlöse aus Verkäufen;2025-03-31;333,4
8400,0;Erlöse aus Verkäufen;2025-03-31;769,52
8410,0;Erlöse aus Dienstleistungen;2025-03-31;481,1
8400,0;Erlöse aus Verkäufen;2025-03-31;881,88
8400,0;Erlöse aus Verkäufen;2025-03-31;173,5
8400,0;Erlöse aus Verkäufen;2025-03-31;640,05
8400,0;Erlöse aus Verkäufen;2025-03-31;987,39
8400,0;Erlöse aus Verkäufen;2025-03-31;328,19
8410,0;Erlöse aus Dienstleistungen;2025-03-31;140,84
8410,0;Erlöse aus Dienstleistungen;2025-03-31;207,98
8410,0;Erlöse aus Dienstleistungen;2025-03-31;599,11
8410,0;Erlöse aus Dienstleistungen;2025-03-31;427,9
8400,0;Erlöse aus Verkäufen;2025-03-31;575,6
8400,0;Erlöse aus Verkäufen;2025-03-31;718,82
8400,0;Erlöse aus Verkäufen;2025-03-31;915,06
8410,0;Erlöse aus Dienstleistungen;2025-03-31;986,27
8400,0;Erlöse aus Verkäufen;2025-03-31;601,18
8400,0;Erlöse aus Verkäufen;2025-03-31;900,49
8410,0;Erlöse aus Dienstleistungen;2025-03-31;609,54
8400,0;Erlöse aus Verkäufen;2025-03-31;176,31
8400,0;Erlöse aus Verkäufen;2025-03-31;221,62
8410,0;Erlöse aus Dienstleistungen;2025-03-31;325,62
8400,0;Erlöse aus Verkäufen;2025-03-31;611,61
8410,0;Erlöse aus Dienstleistungen;2025-03-31;798,68
8410,0;Erlöse aus Dienstleistungen;2025-03-31;480,44
8400,0;Erlöse aus Verkäufen;2025-03-31;334,47
8410,0;Erlöse aus Dienstleistungen;2025-03-31;261,95
8400,0;Erlöse aus Verkäufen;2025-03-31;401,79
8400,0;Erlöse aus Verkäufen;2025-03-31;819,16
8410,0;Erlöse aus Dienstleistungen;2025-03-31;871,52
8410,0;Erlöse aus Dienstleistungen;2025-03-31;919,65
8410,0;Erlöse aus Dienstleistungen;2025-03-31;302,91
8410,0;Erlöse aus Dienstleistungen;2025-03-31;268,38
8410,0;Erlöse aus Dienstleistungen;2025-03-31;245,96
8410,0;Erlöse aus Dienstleistungen;2025-03-31;458,07
8400,0;Erlöse aus Verkäufen;2025-03-31;550,38
8410,0;Erlöse aus Dienstleistungen;2025-03-31;635,0
8400,0;Erlöse aus Verkäufen;2025-03-31;441,58
8410,0;Erlöse aus Dienstleistungen;2025-03-31;399,98
