Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-000166,2025-09-01,Mieter-U-005-1,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,18.74,1705.37,0.0,1705.37
TR-000167,2025-10-01,Mieter-U-005-1,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,18.74,1705.37,0.0,1705.37
TR-000168,2025-11-01,Mieter-U-005-1,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,18.74,1705.37,-4987.17,-3281.8
TR-000169,2025-12-01,Mieter-U-005-2,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,18.27,1662.39,4987.17,6649.56
TR-000170,2023-03-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,1729.12,2305.49
TR-000171,2023-04-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000172,2023-05-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000173,2023-06-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000174,2023-07-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000175,2023-08-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000176,2023-09-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000177,2023-10-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000178,2023-11-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000179,2023-12-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000180,2024-01-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000181,2024-02-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000182,2024-03-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000183,2024-04-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000184,2024-05-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000185,2024-06-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000186,2024-07-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000187,2024-08-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000188,2024-09-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000189,2024-10-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000190,2024-11-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000191,2024-12-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000192,2025-01-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000193,2025-02-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,0.0,583.55
TR-000194,2025-03-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.16,583.55,-1729.12,-1145.57
TR-000195,2025-04-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,1729.12,2305.49
TR-000196,2025-05-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000197,2025-06-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000198,2025-07-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000199,2025-08-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000200,2025-09-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000201,2025-10-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000202,2025-11-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000203,2025-12-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,12.01,576.37,0.0,576.37
TR-000204,2023-02-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,6188.02,8250.69
TR-000205,2023-03-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000206,2023-04-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000207,2023-05-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000208,2023-06-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000209,2023-07-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000210,2023-08-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000211,2023-09-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000212,2023-10-01,Mieter-U-007-1,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,-6188.02,-4125.35
TR-000213,2023-10-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,6188.02,8250.69
TR-000214,2023-11-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000215,2023-12-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000216,2024-01-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000217,2024-02-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000218,2024-03-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000219,2024-04-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000220,2024-05-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000221,2024-06-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000222,2024-07-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000223,2024-08-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000224,2024-09-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000225,2024-10-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,26.79,2062.67,0.0,2062.67
TR-000226,2024-11-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000227,2024-12-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000228,2025-01-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000229,2025-02-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000230,2025-03-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000231,2025-04-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000232,2025-05-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000233,2025-06-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000234,2025-07-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000235,2025-08-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000236,2025-09-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000237,2025-10-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.41,2110.28,0.0,2110.28
TR-000238,2025-11-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.78,2139.33,0.0,2139.33
TR-000239,2025-12-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,27.78,2139.33,0.0,2139.33
TR-000240,2023-05-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,6364.34,8485.79
TR-000241,2023-06-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000242,2023-07-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000243,2023-08-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000244,2023-09-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000245,2023-10-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000246,2023-11-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000247,2023-12-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000248,2024-01-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000249,2024-02-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000250,2024-03-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000251,2024-04-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000252,2024-05-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,15.49,2121.45,0.0,2121.45
TR-000253,2024-06-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000254,2024-07-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000255,2024-08-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000256,2024-09-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000257,2024-10-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000258,2024-11-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000259,2024-12-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000260,2025-01-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000261,2025-02-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000262,2025-03-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000263,2025-04-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000264,2025-05-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000265,2025-06-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000266,2025-07-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000267,2025-08-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000268,2025-09-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.14,2211.16,0.0,2211.16
TR-000269,2025-10-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.32,2235.92,0.0,2235.92
TR-000270,2025-11-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.32,2235.92,0.0,2235.92
TR-000271,2025-12-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,16.32,2235.92,0.0,2235.92
TR-000272,2023-02-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,6259.41,8345.88
TR-000273,2023-03-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000274,2023-04-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000275,2023-05-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000276,2023-06-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000277,2023-07-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000278,2023-08-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000279,2023-09-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000280,2023-10-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000281,2023-11-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000282,2023-12-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000283,2024-01-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,22.68,2086.47,0.0,2086.47
TR-000284,2024-02-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000285,2024-03-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000286,2024-04-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000287,2024-05-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000288,2024-06-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000289,2024-07-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000290,2024-08-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000291,2024-09-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000292,2024-10-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000293,2024-11-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000294,2024-12-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000295,2025-01-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.31,2144.93,0.0,2144.93
TR-000296,2025-02-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000297,2025-03-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000298,2025-04-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000299,2025-05-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000300,2025-06-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000301,2025-07-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000302,2025-08-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000303,2025-09-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000304,2025-10-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000305,2025-11-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000306,2025-12-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,23.78,2187.98,0.0,2187.98
TR-000307,2023-01-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,4095.91,5461.21
TR-000308,2023-02-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000309,2023-03-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000310,2023-04-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000311,2023-05-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000312,2023-06-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000313,2023-07-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000314,2023-08-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000315,2023-09-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000316,2023-10-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000317,2023-11-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000318,2023-12-01,Mieter-U-010-1,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,-4095.91,-2730.61
TR-000319,2024-01-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,4095.91,5461.21
TR-000320,2024-02-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000321,2024-03-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000322,2024-04-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000323,2024-05-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000324,2024-06-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000325,2024-07-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000326,2024-08-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000327,2024-09-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000328,2024-10-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000329,2024-11-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000330,2024-12-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000331,2025-01-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,5.91,1365.3,0.0,1365.3
TR-000332,2025-02-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000333,2025-03-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000334,2025-04-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000335,2025-05-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000336,2025-06-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000337,2025-07-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
TR-000338,2025-08-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,6.17,1425.05,0.0,1425.05
